id,gender,masterCategory,subCategory,articleType,slot,baseColour,season,year,usage,productDisplayName,look
803399001,Women,Garment Lower body,Skirt,Skirt,bottom,White,Summer,2019,Everyday / Streetwear,Trudilutt skirt,Everyday / Streetwear
677809004,Women,Garment Lower body,Leggings/Tights,Leggings/Tights,bottom,Black,Winter,2019,Everyday / Streetwear,Malin Leggings,Everyday / Streetwear
810172007,Women,Garment Lower body,Trousers,Trousers,bottom,Grey,Spring,2019,Everyday / Streetwear,Skinny ankle (D),Everyday / Streetwear
577686001,Women,Garment Lower body,Trousers,Trousers,bottom,Black,Fall,2019,Everyday / Streetwear,PE BO Black denim,Everyday / Streetwear
554568001,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Everyday / Streetwear,Slim RW zolo,Everyday / Streetwear
730012003,Men,Garment Lower body,Shorts,Shorts,bottom,Black,Summer,2019,Everyday / Streetwear,Shorts Slim Cash Zip Fly,Everyday / Streetwear
918655002,Women,Garment Lower body,Trousers,Trousers,bottom,Grey,Summer,2019,Everyday / Streetwear,ED Pink HW trs/denim,Everyday / Streetwear
836367002,Women,Garment Lower body,Skirt,Skirt,bottom,Beige,Spring,2019,Everyday / Streetwear,Scarlett skirt,Everyday / Streetwear
700771002,Women,Garment Lower body,Leggings/Tights,Leggings/Tights,bottom,Black,Winter,2019,Everyday / Streetwear,DIV Malin legging,Everyday / Streetwear
674606037,Women,Garment Lower body,Skirt,Skirt,bottom,Blue,Fall,2019,Everyday / Streetwear,CHARLIE SKIRT,Everyday / Streetwear
904017002,Women,Garment Lower body,Trousers,Trousers,bottom,Turquoise,Summer,2019,Everyday / Streetwear,Lana NW straight denim trs,Everyday / Streetwear
619595003,Women,Garment Lower body,Shorts,Shorts,bottom,White,Fall,2019,Everyday / Streetwear,Mandy AOP,Everyday / Streetwear
582164001,Women,Garment Lower body,Leggings/Tights,Leggings/Tights,bottom,Black,Fall,2019,Everyday / Streetwear,Fever Leggings,Everyday / Streetwear
680318006,Unisex,Garment Lower body,Shorts,Shorts,bottom,Grey,Spring,2019,Sportswear / Gym,NORA shorts,Sportswear / Gym
633234002,Men,Garment Lower body,Trousers,Trousers,bottom,Red,Winter,2019,Everyday / Streetwear,Joseph skinny,Everyday / Streetwear
513325012,Men,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Office / Formal,Nick super skinny,Office / Formal
784245002,Men,Garment Lower body,Trousers,Trousers,bottom,Black,Winter,2019,Everyday / Streetwear,Michael Joggers 24.99:-,Everyday / Streetwear
624257003,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Everyday / Streetwear,&DENIM Skinny shaping RW,Everyday / Streetwear
803680007,Women,Garment Lower body,Skirt,Skirt,bottom,Pink,Spring,2019,Office / Formal,Kent skirt,Office / Formal
749074001,Women,Garment Lower body,Skirt,Skirt,bottom,Beige,Winter,2019,Everyday / Streetwear,ED Samantha slip skirt,Everyday / Streetwear
669016004,Women,Garment Lower body,Shorts,Shorts,bottom,Blue,Fall,2019,Everyday / Streetwear,Lane shorts,Everyday / Streetwear
826027001,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Winter,2019,Everyday / Streetwear,Boilersuit Elastic WB,Everyday / Streetwear
469562065,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Everyday / Streetwear,Skinny denim (1),Everyday / Streetwear
766402030,Men,Garment Lower body,Trousers,Trousers,bottom,Blue,Summer,2019,Everyday / Streetwear,Laurent slim fit jogger,Everyday / Streetwear
482199001,Women,Garment Lower body,Trousers,Trousers,bottom,Black,Fall,2019,Everyday / Streetwear,Bali wide trousers,Everyday / Streetwear
578133005,Unisex,Garment Lower body,Shorts,Shorts,bottom,Black,Winter,2019,Sportswear / Gym,Harlem Panel shorts,Sportswear / Gym
695887003,Women,Garment Lower body,Shorts,Shorts,bottom,Blue,Summer,2019,Everyday / Streetwear,Shorts H.W Wide,Everyday / Streetwear
766153001,Women,Garment Lower body,Skirt,Skirt,bottom,Black,Summer,2019,Everyday / Streetwear,Magnolia,Everyday / Streetwear
719450001,Women,Garment Lower body,Trousers,Trousers,bottom,Black,Summer,2019,Everyday / Streetwear,Smith HW wide full,Everyday / Streetwear
565373001,Women,Garment Lower body,Trousers,Trousers,bottom,Red,Fall,2019,Everyday / Streetwear,Vintage Cropped HW,Everyday / Streetwear
711823005,Women,Garment Lower body,Shorts,Shorts,bottom,White,Summer,2019,Everyday / Streetwear,Shorts HW Pixie,Everyday / Streetwear
718942003,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Summer,2019,Everyday / Streetwear,Toto jumpsuit,Everyday / Streetwear
848681010,Women,Garment Lower body,Skirt,Skirt,bottom,Pink,Spring,2019,Everyday / Streetwear,Barton Midi Skirt new,Everyday / Streetwear
636585004,Men,Garment Lower body,Shorts,Shorts,bottom,Blue,Summer,2019,Everyday / Streetwear,Benny Shorts,Everyday / Streetwear
639545002,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Winter,2019,Everyday / Streetwear,&DENIM Skinny HW ankle Queen,Everyday / Streetwear
586518003,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Everyday / Streetwear,Boyfriend,Everyday / Streetwear
884771003,Women,Garment Lower body,Skirt,Skirt,bottom,White,Spring,2019,Everyday / Streetwear,Peach wrap linen mix skirt,Everyday / Streetwear
652146002,Men,Garment Lower body,Shorts,Shorts,bottom,Mole,Winter,2019,Everyday / Streetwear,Shaddow shorts,Everyday / Streetwear
882888002,Women,Garment Lower body,Trousers,Trousers,bottom,Beige,Summer,2019,Everyday / Streetwear,Agneta jumpsuit,Everyday / Streetwear
755473002,Men,Garment Lower body,Shorts,Shorts,bottom,Blue,Summer,2019,Everyday / Streetwear,Shorts Straight Jogger,Everyday / Streetwear
698100001,Men,Garment Lower body,Trousers,Trousers,bottom,Black,Winter,2019,Everyday / Streetwear,Stature cargo pants,Everyday / Streetwear
823728001,Men,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Office / Formal,ROCK corduroy trousers,Office / Formal
699203004,Women,Garment Lower body,Skirt,Skirt,bottom,Khaki green,Winter,2019,Everyday / Streetwear,Gem skirt,Everyday / Streetwear
736672002,Women,Garment Lower body,Shorts,Shorts,bottom,undefined,Summer,2019,Everyday / Streetwear,Embrace Shorts,Everyday / Streetwear
778051001,Women,Garment Lower body,Trousers,Trousers,bottom,Red,Fall,2019,Everyday / Streetwear,Woodland HW,Everyday / Streetwear
186372042,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Everyday / Streetwear,Harem trousers,Everyday / Streetwear
763763001,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Summer,2019,Office / Formal,Golden playsuit,Office / Formal
687720003,Women,Garment Lower body,Trousers,Trousers,bottom,Grey,Fall,2019,Everyday / Streetwear,Linda Denim TRS,Everyday / Streetwear
595697019,Women,Garment Lower body,Shorts,Shorts,bottom,Black,Summer,2019,Everyday / Streetwear,Hallie Pull- On Shorts,Everyday / Streetwear
643344006,Women,Garment Lower body,Skirt,Skirt,bottom,Pink,Winter,2019,Everyday / Streetwear,Barton midi skirt,Everyday / Streetwear
550362004,Women,Garment Lower body,Skirt,Skirt,bottom,Blue,Fall,2019,Everyday / Streetwear,Premium Kurt,Everyday / Streetwear
584059001,Men,Garment Lower body,Trousers,Trousers,bottom,Black,Fall,2019,Everyday / Streetwear,Psyloche,Everyday / Streetwear
774627009,Men,Garment Lower body,Shorts,Shorts,bottom,Grey,Spring,2019,Everyday / Streetwear,Wow Relax Shorts,Everyday / Streetwear
922037001,Women,Garment Lower body,Trousers,Trousers,bottom,Beige,Summer,2019,Everyday / Streetwear,Skye NW flared trs,Everyday / Streetwear
808237001,Women,Garment Lower body,Trousers,Trousers,bottom,Pink,Summer,2019,Everyday / Streetwear,Miro jogger,Everyday / Streetwear
777033002,Women,Garment Lower body,Trousers,Trousers,bottom,Red,Summer,2019,Everyday / Streetwear,Bitten trousers,Everyday / Streetwear
732842001,Women,Garment Lower body,Trousers,Trousers,bottom,Black,Winter,2019,Everyday / Streetwear,Embrace S.Skinny H.W Trash,Everyday / Streetwear
189654047,Women,Garment Lower body,Skirt,Skirt,bottom,Khaki green,Spring,2019,Everyday / Streetwear,Raven skirt,Everyday / Streetwear
778506002,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Summer,2019,Everyday / Streetwear,Classic Boilersuit,Everyday / Streetwear
448509015,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Everyday / Streetwear,Perrie Slim Mom Denim TRS,Everyday / Streetwear
605939003,Women,Garment Lower body,Skirt,Skirt,bottom,Blue,Fall,2019,Office / Formal,Hannes suede,Office / Formal
569100002,Men,Garment Lower body,Trousers,Trousers,bottom,Red,Winter,2019,Everyday / Streetwear,Christmas Jogger,Everyday / Streetwear
665095002,Women,Garment Lower body,Leggings/Tights,Leggings/Tights,bottom,Black,Fall,2019,Everyday / Streetwear,Kalinda trs,Everyday / Streetwear
649507002,Women,Garment Lower body,Trousers,Trousers,bottom,Black,Fall,2019,Everyday / Streetwear,DIV Kendall denim,Everyday / Streetwear
875724001,Women,Garment Lower body,Trousers,Trousers,bottom,Beige,Summer,2019,Everyday / Streetwear,Lone Boilersuit,Everyday / Streetwear
781381003,Women,Garment Lower body,Trousers,Trousers,bottom,Pink,Fall,2019,Office / Formal,Witch slacks,Office / Formal
854963004,Women,Garment Lower body,Shorts,Shorts,bottom,Blue,Summer,2019,Everyday / Streetwear,HM+ Tropez shorts,Everyday / Streetwear
471714008,Men,Garment Lower body,Shorts,Shorts,bottom,Blue,Summer,2019,Everyday / Streetwear,Roy Shorts,Everyday / Streetwear
722078002,Men,Garment Lower body,Shorts,Shorts,bottom,Grey,Summer,2019,Everyday / Streetwear,Pete Slim Shorts,Everyday / Streetwear
606395003,Men,Garment Lower body,Trousers,Trousers,bottom,Khaki green,Summer,2019,Everyday / Streetwear,Arjen,Everyday / Streetwear
859105009,Women,Garment Lower body,Shorts,Shorts,bottom,Lilac Purple,Summer,2019,Everyday / Streetwear,Lemon HW,Everyday / Streetwear
664647002,Men,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Everyday / Streetwear,Bruce Skinny Denim,Everyday / Streetwear
815264013,Women,Garment Lower body,Leggings/Tights,Leggings/Tights,bottom,Pink,Winter,2019,Everyday / Streetwear,Hedda HW leggings,Everyday / Streetwear
817015001,Women,Garment Lower body,Trousers,Trousers,bottom,Black,Fall,2019,Everyday / Streetwear,ED Pantha PU legging,Everyday / Streetwear
817015002,Women,Garment Lower body,Trousers,Trousers,bottom,Khaki green,Fall,2019,Everyday / Streetwear,ED Pantha PU legging,Everyday / Streetwear
603583005,Women,Garment Lower body,Shorts,Shorts,bottom,Grey,Summer,2019,Everyday / Streetwear,Tequila denim/fancy shorts,Everyday / Streetwear
397068012,Men,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Everyday / Streetwear,Skinny L.W Bargain (1),Everyday / Streetwear
519914008,Women,Garment Lower body,Trousers,Trousers,bottom,Pink,Fall,2019,Everyday / Streetwear,Kanta slacks,Everyday / Streetwear
856232001,Women,Garment Lower body,Skirt,Skirt,bottom,Beige,Winter,2019,Everyday / Streetwear,Belle PU skirt,Everyday / Streetwear
562245001,Women,Garment Lower body,Trousers,Trousers,bottom,Black,Fall,2019,Everyday / Streetwear,Luna skinny RW,Everyday / Streetwear
555435002,Women,Garment Lower body,Trousers,Trousers,bottom,Black,Fall,2019,Everyday / Streetwear,Winnie PU,Everyday / Streetwear
662696002,Men,Garment Lower body,Trousers,Trousers,bottom,Blue,Summer,2019,Everyday / Streetwear,Straight 1,Everyday / Streetwear
525122002,Women,Garment Lower body,Shorts,Shorts,bottom,White,Summer,2019,Everyday / Streetwear,West shorts,Everyday / Streetwear
871424001,Unisex,Garment Lower body,Trousers,Trousers,bottom,Black,Summer,2019,Sportswear / Gym,NATHALIA basic cropped,Sportswear / Gym
399136061,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Winter,2019,Everyday / Streetwear,Shaping Skinny R.W.,Everyday / Streetwear
652270004,Women,Garment Lower body,Skirt,Skirt,bottom,Yellow,Fall,2019,Everyday / Streetwear,Posh fringe skirt,Everyday / Streetwear
772349013,Women,Garment Lower body,Shorts,Shorts,bottom,Grey,Summer,2019,Everyday / Streetwear,Glamping.(1),Everyday / Streetwear
834340001,Women,Garment Lower body,Skirt,Skirt,bottom,Red,Spring,2019,Everyday / Streetwear,Sparkling WIne Skirt,Everyday / Streetwear
817401002,Women,Garment Lower body,Shorts,Shorts,bottom,Green,Spring,2019,Everyday / Streetwear,Gigi HW,Everyday / Streetwear
746326001,Women,Garment Lower body,Skirt,Skirt,bottom,Beige,Winter,2019,Everyday / Streetwear,Samantha slip skirt,Everyday / Streetwear
655784007,Women,Garment Lower body,Trousers,Trousers,bottom,Beige,Summer,2019,Office / Formal,Noa skinny trouser,Office / Formal
740498002,Unisex,Garment Lower body,Leggings/Tights,Leggings/Tights,bottom,Green,Summer,2019,Sportswear / Gym,APOLLO HW seamless tights,Sportswear / Gym
760084008,Women,Garment Lower body,Trousers,Trousers,bottom,Khaki green,Winter,2019,Everyday / Streetwear,Victorville HW Pull-on TRS,Everyday / Streetwear
883421003,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Summer,2019,Everyday / Streetwear,DIV+ Jade HW trash,Everyday / Streetwear
555667001,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Everyday / Streetwear,Penny,Everyday / Streetwear
619580009,Women,Garment Lower body,Shorts,Shorts,bottom,Khaki green,Fall,2019,Everyday / Streetwear,Mandy,Everyday / Streetwear
780852004,Women,Garment Lower body,Trousers,Trousers,bottom,Beige,Summer,2019,Everyday / Streetwear,Cherry playsuit(1),Everyday / Streetwear
474461006,Men,Garment Lower body,Shorts,Shorts,bottom,Blue,Summer,2019,Everyday / Streetwear,EVERT SHORTS,Everyday / Streetwear
752516005,Women,Garment Lower body,Trousers,Trousers,bottom,Beige,Summer,2019,Everyday / Streetwear,Dakar HW tapered,Everyday / Streetwear
633285001,Women,Garment Lower body,Trousers,Trousers,bottom,Black,Winter,2019,Everyday / Streetwear,Nikki boyfriend short,Everyday / Streetwear
751342006,Women,Garment Lower body,Skirt,Skirt,bottom,Blue,Summer,2019,Everyday / Streetwear,Sunny denim skirt,Everyday / Streetwear
562245108,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Summer,2019,Everyday / Streetwear,Luna skinny RW,Everyday / Streetwear
577245002,Women,Garment Lower body,Trousers,Trousers,bottom,Grey,Fall,2019,Everyday / Streetwear,COZY FREDDY JOGGERS,Everyday / Streetwear
815456001,Men,Garment Lower body,Trousers,Trousers,bottom,Black,Fall,2019,Everyday / Streetwear,Madison Slim Stretch Chino,Everyday / Streetwear
860904001,Women,Garment Lower body,Skirt,Skirt,bottom,Black,Summer,2019,Everyday / Streetwear,CE Cannes skirt,Everyday / Streetwear
698387015,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Spring,2019,Everyday / Streetwear,&DENIM+ Skinny Shaping HW,Everyday / Streetwear
795552002,Women,Garment Lower body,Trousers,Trousers,bottom,Grey,Winter,2019,Everyday / Streetwear,Jade Button Slim HW DNM,Everyday / Streetwear
679261001,Women,Garment Lower body,Trousers,Trousers,bottom,Black,Fall,2019,Everyday / Streetwear,PE BELLE TROUSERS,Everyday / Streetwear
825109004,Men,Garment Lower body,Trousers,Trousers,bottom,Blue,Summer,2019,Everyday / Streetwear,New Tapered Premiumprice(1),Everyday / Streetwear
399201011,Women,Garment Lower body,Trousers,Trousers,bottom,Blue,Fall,2019,Everyday / Streetwear,Shaping Skinny H.W,Everyday / Streetwear
711694005,Women,Garment Lower body,Trousers,Trousers,bottom,Grey,Winter,2019,Everyday / Streetwear,Milly plisse trs straight HW,Everyday / Streetwear
885072001,Women,Garment Lower body,Shorts,Shorts,bottom,White,Spring,2019,Office / Formal,Selena linen shorts,Office / Formal
843642002,Men,Garment Lower body,Trousers,Trousers,bottom,Beige,Spring,2019,Everyday / Streetwear,Fargo slim fit chino MC,Everyday / Streetwear
766785001,Women,Garment Full body,Dress,Dress,dress,Green,Summer,2019,Office / Formal,Ginny,Office / Formal
865440002,Women,Garment Full body,Dress,Dress,dress,Khaki green,Winter,2019,Everyday / Streetwear,ED Sorrel dress.,Everyday / Streetwear
762630007,Women,Garment Full body,Dress,Dress,dress,White,Summer,2019,Everyday / Streetwear,Sorreli,Everyday / Streetwear
644797007,Women,Garment Full body,Dress,Dress,dress,Pink,Summer,2019,Office / Formal,The worlds Greatest Dres,Office / Formal
561817001,Women,Garment Full body,Dress,Dress,dress,Black,Fall,2019,Everyday / Streetwear,Trixie,Everyday / Streetwear
657200001,Women,Garment Full body,Dress,Dress,dress,Black,Winter,2019,Everyday / Streetwear,Aperol spritz,Everyday / Streetwear
778534003,Women,Garment Full body,Dress,Dress,dress,White,Summer,2019,Office / Formal,Dolly dress,Office / Formal
664338002,Women,Garment Full body,Dress,Dress,dress,Beige,Fall,2019,Everyday / Streetwear,ED Louisiana dress,Everyday / Streetwear
858350001,Women,Garment Full body,Dress,Dress,dress,Green,Winter,2019,Everyday / Streetwear,ED Roxanne dress,Everyday / Streetwear
542443003,Women,Garment Full body,Dress,Dress,dress,Blue,Fall,2019,Everyday / Streetwear,Moonlight dress,Everyday / Streetwear
783580001,Women,Garment Full body,Dress,Dress,dress,Beige,Summer,2019,Everyday / Streetwear,Newcastle SPEED,Everyday / Streetwear
902116001,Women,Garment Full body,Dress,Dress,dress,Black,Summer,2019,Everyday / Streetwear,MAGNOLIA FANCY,Everyday / Streetwear
805947001,Women,Garment Full body,Dress,Dress,dress,Pink,Fall,2019,Everyday / Streetwear,Malmo knitted dress,Everyday / Streetwear
573626005,Women,Garment Full body,Dress,Dress,dress,Khaki green,Spring,2019,Everyday / Streetwear,Glans SS tunic,Everyday / Streetwear
880387001,Women,Garment Full body,Dress,Dress,dress,Grey,Spring,2019,Everyday / Streetwear,Lucky star dress,Everyday / Streetwear
618950004,Women,Garment Full body,Dress,Dress,dress,Beige,Fall,2019,Everyday / Streetwear,Lele,Everyday / Streetwear
685468001,Women,Garment Full body,Dress,Dress,dress,Black,Winter,2019,Everyday / Streetwear,Mio,Everyday / Streetwear
862693003,Women,Garment Full body,Dress,Dress,dress,Grey,Summer,2019,Everyday / Streetwear,Topi Dress,Everyday / Streetwear
649397012,Women,Garment Full body,Dress,Dress,dress,Brown,Fall,2019,Office / Formal,Asta (1),Office / Formal
595487007,Women,Garment Full body,Dress,Dress,dress,Black,Fall,2019,Everyday / Streetwear,Bonbon,Everyday / Streetwear
667537009,Women,Garment Full body,Dress,Dress,dress,Green,Fall,2019,Everyday / Streetwear,Bomba tunic,Everyday / Streetwear
856440005,Women,Garment Full body,Dress,Dress,dress,Black,Winter,2019,Everyday / Streetwear,Cava Shirt Dress new,Everyday / Streetwear
734137002,Women,Garment Full body,Dress,Dress,dress,Brown,Winter,2019,Everyday / Streetwear,Tapas,Everyday / Streetwear
688474001,Women,Garment Full body,Dress,Dress,dress,Black,Winter,2019,Everyday / Streetwear,Sevilla Dress,Everyday / Streetwear
695871001,Women,Garment Full body,Dress,Dress,dress,Blue,Winter,2019,Everyday / Streetwear,PE SOLANGE DRESS,Everyday / Streetwear
694291002,Women,Garment Full body,Dress,Dress,dress,Green,Spring,2019,Office / Formal,Graham,Office / Formal
665587001,Women,Garment Full body,Jumpsuit/Playsuit,Jumpsuit/Playsuit,dress,Black,Fall,2019,Everyday / Streetwear,Coral jumpsuit J.,Everyday / Streetwear
505094001,Women,Garment Full body,Dress,Dress,dress,Black,Winter,2019,Everyday / Streetwear,Kennington strap dress,Everyday / Streetwear
